user_id,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
0,1.0,36.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,10.0
1,0.0,105.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,9.0,9.0
2,2.0,31.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
3,1.0,29.0,0.0,0,2.0,7.0,6.0,0.0,2.0,3.0,5.0,6.0
4,1.0,31.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0
5,1.0,32.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
6,2.0,39.0,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
7,0.0,30.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
8,0.0,42.0,0.0,0,2.0,6.0,6.0,0.0,2.0,7.0,11.0,9.0
9,2.0,40.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,10.0
10,2.0,36.0,1.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,6.0
11,2.0,28.0,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,13.0,9.0
12,1.0,24.0,0.0,0,2.0,7.0,6.0,0.0,2.0,7.0,11.0,6.0
13,1.0,41.0,0.0,0,2.0,2.0,2.0,0.0,2.0,8.0,11.0,9.0
14,1.0,35.0,0.0,0,2.0,6.0,6.0,3.0,2.0,6.0,5.0,9.0
15,1.0,29.0,0.0,0,2.0,6.0,6.0,3.0,2.0,6.0,9.0,9.0
16,1.0,49.0,2.0,12,2.0,2.0,2.0,3.0,0.0,0.0,0.0,9.0
17,1.0,33.0,1.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,10.0
18,0.0,30.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,9.0,9.0
19,1.0,32.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
20,2.0,34.0,1.0,12,2.0,0.0,9.0,6.0,3.0,6.0,5.0,9.0
21,0.0,30.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
22,2.0,48.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0
23,0.0,41.0,0.0,0,2.0,5.0,6.0,3.0,2.0,7.0,11.0,9.0
24,0.0,28.0,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,5.0,9.0
25,1.0,48.0,0.0,0,2.0,6.0,6.0,3.0,2.0,3.0,13.0,9.0
26,0.0,23.0,0.0,0,2.0,4.0,6.0,6.0,2.0,3.0,8.0,6.0
27,0.0,45.0,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,9.0
28,2.0,67.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0
29,1.0,33.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
30,1.0,33.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
31,2.0,25.0,0.0,0,2.0,5.0,6.0,3.0,2.0,7.0,6.0,10.0
32,2.0,30.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
33,1.0,53.0,0.0,0,2.0,5.0,1.0,3.0,2.0,1.0,9.0,9.0
34,1.0,29.0,0.0,0,2.0,6.0,6.0,0.0,2.0,6.0,5.0,9.0
35,1.0,27.0,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0
36,0.0,52.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
37,2.0,29.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
38,1.0,27.0,0.0,0,2.0,7.0,6.0,3.0,2.0,7.0,11.0,9.0
39,0.0,36.0,0.0,0,2.0,6.0,6.0,0.0,2.0,6.0,8.0,9.0
40,1.0,31.0,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
41,1.0,40.0,1.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,10.0
42,2.0,23.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,9.0,9.0
43,1.0,29.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,5.0
44,2.0,38.0,1.0,0,2.0,2.0,2.0,3.0,2.0,6.0,5.0,9.0
45,0.0,32.0,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,13.0,9.0
46,2.0,26.0,0.0,0,2.0,7.0,6.0,0.0,2.0,3.0,5.0,10.0
47,0.0,38.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0
48,0.0,35.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
49,1.0,62.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,6.0
50,1.0,29.0,1.0,25,2.0,2.0,2.0,6.0,3.0,7.0,6.0,4.0
51,1.0,29.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0
52,1.0,27.0,1.0,0,2.0,2.0,2.0,3.0,2.0,6.0,5.0,9.0
53,1.0,48.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0
54,0.0,33.0,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,9.0
55,2.0,36.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
56,1.0,22.0,0.0,24,2.0,2.0,2.0,6.0,1.0,8.0,11.0,9.0
57,1.0,32.0,0.0,0,2.0,7.0,6.0,0.0,2.0,3.0,5.0,4.0
58,0.0,44.0,0.0,0,2.0,5.0,6.0,3.0,2.0,7.0,11.0,9.0
59,1.0,33.0,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,13.0,9.0
60,1.0,24.0,1.0,0,2.0,5.0,6.0,3.0,2.0,3.0,5.0,9.0
61,1.0,22.0,1.0,25,2.0,2.0,2.0,0.0,3.0,8.0,11.0,2.0
62,2.0,31.0,1.0,25,2.0,2.0,2.0,0.0,3.0,8.0,11.0,9.0
63,0.0,32.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,10.0
64,2.0,27.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,10.0
65,0.0,33.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
66,2.0,33.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
67,1.0,43.0,0.0,0,2.0,5.0,6.0,3.0,2.0,2.0,8.0,9.0
68,0.0,32.0,0.0,0,2.0,4.0,6.0,6.0,2.0,3.0,13.0,6.0
69,1.0,29.0,0.0,25,2.0,2.0,2.0,6.0,3.0,7.0,0.0,10.0
70,1.0,32.0,1.0,0,2.0,6.0,6.0,3.0,2.0,6.0,5.0,9.0
71,2.0,43.0,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,8.0,9.0
72,2.0,36.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,6.0
73,1.0,31.0,0.0,0,2.0,2.0,2.0,6.0,2.0,8.0,11.0,9.0
74,1.0,27.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
75,2.0,38.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
76,0.0,32.0,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,8.0,9.0
77,2.0,35.0,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,9.0
78,1.0,26.0,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
79,2.0,42.0,0.0,0,2.0,2.0,2.0,3.0,2.0,4.0,0.0,10.0
80,1.0,27.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0
81,1.0,36.0,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,6.0
82,0.0,32.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,4.0
83,1.0,32.0,0.0,0,2.0,6.0,6.0,3.0,2.0,6.0,5.0,6.0
84,1.0,21.0,0.0,0,5.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
85,1.0,24.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
86,1.0,33.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
87,1.0,37.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0
88,2.0,28.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0
89,1.0,33.0,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,5.0,6.0
90,0.0,32.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
91,1.0,33.0,0.0,0,2.0,5.0,6.0,6.0,2.0,3.0,13.0,9.0
92,2.0,48.0,0.0,0,2.0,6.0,6.0,3.0,2.0,3.0,13.0,5.0
93,0.0,34.0,0.0,0,2.0,6.0,6.0,3.0,2.0,6.0,5.0,9.0
94,2.0,26.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0
95,1.0,28.0,1.0,0,2.0,6.0,6.0,3.0,2.0,3.0,5.0,9.0
96,1.0,29.0,0.0,25,2.0,2.0,2.0,0.0,3.0,8.0,11.0,9.0
97,0.0,41.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,7.0
98,0.0,33.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
99,2.0,36.0,1.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,10.0
100,2.0,37.0,1.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0
101,1.0,66.0,0.0,0,2.0,5.0,6.0,0.0,2.0,3.0,13.0,9.0
102,2.0,38.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,8.0,4.0
103,2.0,53.0,0.0,0,2.0,6.0,6.0,6.0,2.0,6.0,8.0,9.0
104,1.0,27.0,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
105,2.0,38.0,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
106,1.0,29.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
107,1.0,33.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0
108,1.0,28.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
109,1.0,35.0,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,13.0,3.0
110,1.0,36.0,1.0,0,2.0,6.0,6.0,3.0,2.0,6.0,9.0,9.0
111,1.0,31.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
112,1.0,25.0,0.0,0,2.0,7.0,6.0,0.0,2.0,6.0,5.0,9.0
113,2.0,26.0,0.0,25,2.0,2.0,2.0,6.0,3.0,6.0,9.0,9.0
114,0.0,29.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
115,1.0,31.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
116,0.0,57.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,10.0
117,1.0,25.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,3.0
118,1.0,33.0,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,5.0,4.0
119,2.0,36.0,1.0,0,2.0,5.0,6.0,3.0,2.0,7.0,11.0,9.0
120,0.0,27.0,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
121,2.0,57.0,0.0,0,2.0,6.0,6.0,3.0,2.0,6.0,8.0,9.0
122,2.0,36.0,1.0,12,2.0,0.0,9.0,0.0,3.0,1.0,9.0,9.0
123,1.0,28.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
124,1.0,23.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
125,0.0,44.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0
126,1.0,27.0,0.0,25,2.0,2.0,2.0,0.0,3.0,8.0,11.0,9.0
127,1.0,105.0,1.0,0,2.0,5.0,6.0,3.0,2.0,3.0,13.0,3.0
128,2.0,34.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
129,1.0,30.0,0.0,0,2.0,7.0,6.0,0.0,2.0,6.0,5.0,9.0
130,2.0,29.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
131,0.0,33.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,10.0
132,1.0,33.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,4.0
133,0.0,44.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
