user_id,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
0,2.0,37.0,1.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0
1,1.0,35.0,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,13.0,3.0
2,0.0,36.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,9.0,10.0
3,2.0,23.0,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
4,2.0,33.0,0.0,0,2.0,5.0,6.0,6.0,2.0,3.0,13.0,9.0
5,1.0,26.0,0.0,0,2.0,7.0,6.0,0.0,2.0,6.0,5.0,9.0
6,0.0,33.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
7,2.0,31.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
8,1.0,42.0,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,8.0,9.0
9,1.0,41.0,1.0,0,2.0,2.0,2.0,6.0,2.0,8.0,11.0,9.0
10,0.0,21.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
11,0.0,26.0,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
12,0.0,29.0,0.0,0,2.0,6.0,6.0,3.0,2.0,6.0,5.0,9.0
13,1.0,27.0,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,4.0
14,1.0,40.0,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,7.0
15,1.0,33.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
16,2.0,27.0,0.0,0,2.0,2.0,2.0,5.0,2.0,6.0,5.0,9.0
17,1.0,37.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,3.0
18,1.0,28.0,1.0,24,2.0,2.0,2.0,0.0,1.0,8.0,11.0,10.0
19,1.0,52.0,0.0,0,2.0,6.0,6.0,3.0,2.0,3.0,13.0,10.0
20,1.0,48.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
21,2.0,34.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
22,0.0,40.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,7.0
23,2.0,31.0,1.0,12,2.0,0.0,9.0,6.0,3.0,8.0,0.0,9.0
24,1.0,29.0,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,5.0,9.0
25,1.0,29.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,9.0,9.0
26,1.0,32.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,4.0
27,0.0,105.0,0.0,0,2.0,2.0,2.0,6.0,2.0,2.0,7.0,9.0
28,1.0,48.0,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,13.0,10.0
29,1.0,29.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
30,1.0,29.0,1.0,0,2.0,5.0,6.0,6.0,2.0,3.0,13.0,9.0
31,1.0,27.0,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,13.0,9.0
32,2.0,48.0,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,11.0,9.0
33,2.0,33.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
34,1.0,31.0,1.0,0,2.0,2.0,2.0,0.0,2.0,3.0,5.0,9.0
35,0.0,33.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
36,1.0,32.0,1.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,2.0
37,2.0,26.0,1.0,0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,9.0
38,0.0,57.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
39,2.0,27.0,0.0,24,2.0,2.0,2.0,6.0,1.0,8.0,11.0,9.0
40,2.0,30.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,4.0
41,0.0,55.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0
42,1.0,30.0,0.0,0,2.0,2.0,2.0,5.0,2.0,3.0,13.0,9.0
43,2.0,29.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,2.0
44,1.0,57.0,0.0,0,2.0,5.0,6.0,6.0,2.0,7.0,11.0,4.0
45,1.0,41.0,1.0,0,2.0,6.0,6.0,0.0,2.0,6.0,5.0,9.0
46,2.0,34.0,1.0,12,2.0,0.0,9.0,6.0,3.0,8.0,0.0,9.0
47,2.0,22.0,0.0,24,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
48,0.0,38.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,8.0,9.0
49,1.0,31.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
50,1.0,31.0,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,5.0,9.0
51,0.0,35.0,0.0,0,2.0,2.0,2.0,6.0,2.0,2.0,5.0,5.0
52,1.0,23.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
53,2.0,27.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0
54,1.0,33.0,0.0,0,2.0,6.0,6.0,3.0,2.0,6.0,9.0,6.0
55,2.0,34.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,5.0
56,1.0,33.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,4.0
57,2.0,37.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0
58,2.0,31.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
59,2.0,68.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0
60,2.0,27.0,0.0,0,2.0,3.0,9.0,5.0,2.0,6.0,5.0,9.0
61,1.0,29.0,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,6.0,9.0
62,2.0,37.0,1.0,0,2.0,7.0,6.0,0.0,2.0,7.0,11.0,9.0
63,0.0,48.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
64,1.0,27.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
65,2.0,50.0,0.0,0,2.0,6.0,6.0,3.0,2.0,6.0,5.0,4.0
66,1.0,25.0,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,13.0,9.0
67,2.0,41.0,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,9.0
68,1.0,30.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
69,0.0,29.0,0.0,25,2.0,2.0,2.0,6.0,3.0,6.0,9.0,9.0
70,2.0,40.0,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,5.0,10.0
71,1.0,31.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
72,1.0,32.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
73,1.0,34.0,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,9.0
74,0.0,38.0,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,9.0
75,1.0,105.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,10.0
76,1.0,28.0,1.0,12,2.0,0.0,9.0,0.0,3.0,3.0,5.0,9.0
77,1.0,23.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
78,1.0,32.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
79,1.0,37.0,1.0,0,2.0,5.0,6.0,3.0,2.0,2.0,5.0,10.0
80,1.0,23.0,1.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,6.0
81,0.0,27.0,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,8.0,9.0
82,0.0,29.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
83,0.0,44.0,0.0,0,2.0,2.0,2.0,3.0,2.0,7.0,11.0,9.0
84,0.0,41.0,0.0,25,2.0,2.0,2.0,3.0,3.0,8.0,0.0,9.0
85,0.0,29.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0
86,2.0,48.0,0.0,0,2.0,6.0,6.0,3.0,2.0,3.0,13.0,6.0
