user_id,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
0,0.0,44.93805986272792,0.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
1,0.0,43.99970973671747,0.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,10.0
2,1.0,35.605078794183484,0.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
3,2.0,32.0,1.0,12.0,2.0,0.0,9.0,6.0,3.0,8.0,0.0,9.0
4,1.0,27.935390003831465,0.0,25.0,2.0,2.0,2.0,6.0,3.0,8.0,0.0,3.0
5,2.0,27.0,0.0,0.0,2.0,5.0,6.0,3.0,2.0,3.0,5.0,9.0
6,2.0,35.99690945561014,0.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,6.0
7,1.0,28.175961517614656,1.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
8,0.0,35.067712459078365,0.0,0.0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0
9,2.0,35.950281263088826,0.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,8.0,10.0
10,2.0,25.66913908721143,1.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
11,0.0,23.977720937604246,0.0,12.0,2.0,0.0,9.0,6.0,0.0,4.0,0.0,9.0
12,1.0,25.026135911220855,1.0,12.0,2.0,0.0,9.0,6.0,3.0,8.0,0.0,9.0
13,1.0,55.89950212588068,0.0,0.0,2.0,2.0,2.0,6.0,2.0,8.0,11.0,9.0
14,0.0,24.950667768122457,0.0,0.0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,9.0
15,0.0,29.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,4.0
16,2.0,30.0,0.0,25.0,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
17,0.0,28.010399628571097,0.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
18,1.0,25.49851457212535,0.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,9.0,9.0
19,1.0,23.052414210876936,0.0,0.0,2.0,2.0,2.0,6.0,2.0,7.0,11.0,9.0
20,0.0,33.656356035411875,0.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
21,2.0,27.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,4.0
22,1.0,19.01305163794195,0.0,0.0,2.0,5.0,6.0,0.0,2.0,3.0,13.0,4.0
23,1.0,40.844906323906216,0.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0
24,2.0,30.0,1.0,0.0,2.0,2.0,2.0,3.0,2.0,6.0,5.0,9.0
25,2.0,25.04302073377786,0.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0
26,2.0,30.0,0.0,25.0,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
27,2.0,30.0,0.0,25.0,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
28,2.0,51.993482093265435,1.0,0.0,2.0,2.0,2.0,6.0,2.0,7.0,11.0,4.0
29,0.0,31.0,0.0,0.0,2.0,6.0,6.0,3.0,2.0,6.0,8.0,9.0
30,0.0,25.99140201723442,0.0,0.0,2.0,5.0,6.0,3.0,2.0,3.0,8.0,9.0
31,1.0,23.005255863776593,1.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,7.0
32,0.0,51.99775020405711,0.0,0.0,2.0,2.0,2.0,3.0,2.0,3.0,8.0,9.0
33,2.0,33.04545927958449,0.0,0.0,2.0,5.0,6.0,3.0,2.0,3.0,5.0,9.0
34,1.0,22.0026984334899,0.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,10.0
35,2.0,65.03569030078647,0.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,4.0
36,1.0,35.96963300647889,1.0,12.0,2.0,0.0,9.0,0.0,3.0,2.0,5.0,9.0
37,0.0,29.0,0.0,0.0,2.0,3.0,9.0,6.0,2.0,6.0,5.0,9.0
38,1.0,24.021427656858016,1.0,12.0,2.0,0.0,9.0,0.0,3.0,6.0,5.0,9.0
39,0.0,82.97280399078285,0.0,0.0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,4.0
40,1.0,29.0,1.0,0.0,2.0,7.0,6.0,0.0,2.0,6.0,5.0,9.0
41,1.0,30.0,0.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
42,1.0,26.353248504555502,1.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
43,0.0,43.028180556025546,0.0,0.0,2.0,5.0,6.0,3.0,2.0,7.0,11.0,9.0
44,2.0,42.088926956284055,1.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,10.0
45,1.0,40.0664461878114,0.0,24.0,2.0,2.0,2.0,0.0,1.0,8.0,11.0,9.0
46,2.0,25.346921138148204,0.0,0.0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,9.0
