t1_feature_1,t1_feature_2,t1_feature_3,t1_feature_4,t1_feature_5,t1_feature_6,t1_feature_7,t1_feature_8,t1_id
1.390320193461579,-0.4238068230632212,-2.23283507241717,1.7030627493264756,0.1702465005315144,0.24943627638450436,0.7116039479685875,1.3057624839537227,1
-0.4658642868848285,1.0443829545422567,0.5447813482918276,1.1956838967508152,-0.6001866084858195,-0.09473161027793787,-0.15821666975904855,0.8872908435147144,2
0.6035562552703518,-0.6047834403297797,-1.1974654923575452,0.6403103333166643,-0.35066843764027245,1.5547715240084166,0.5762792798175657,0.675890116489017,3
-0.1943230363979615,1.5107563744619228,0.29798865498818683,-0.3349793898968335,0.7851236363243426,-2.578959398864144,-0.01612889380713762,0.02333676152901771,4
-1.435212241064457,-0.3207959499549852,-0.9003362039155471,-0.8605892652613788,-0.8235370917215293,-0.4738115072503763,0.5083559865449252,-0.275377293693186,5
-1.2293234381046871,1.0364974273433196,-1.633517454553507,0.4543698901351302,0.796768793446179,-0.6644575513906693,-0.04974006277048839,-1.990386314656372,6
-1.2439370429708327,1.5767546263612517,2.3380746387618654,0.09188481575693318,1.5667902170627857,-0.18023235554005088,1.4134937963097503,0.5631278577849622,7
-1.0286929675239642,0.34271105641059235,-0.952904054551832,2.0571349331879114,2.563386003192496,-0.6328264701612385,2.237085039841197,0.16083156218558617,8
-0.727692016384043,-1.653965776669343,0.710251117547002,-0.3489151148876653,-0.6315499300324747,0.02856784895937194,-0.7241204058236187,-0.03710385555812392,9
-1.3290959482629665,1.469347710014642,1.2257687372114334,-0.45398976009384817,-2.355798890380491,0.765015811354071,0.09986256647036558,-0.6537548334759526,10
-0.4718146439916615,-0.3314793413803155,-1.0565226788212945,0.5952390026419674,-0.14155134514690715,1.6210412374396956,2.2260271570945083,-0.03286884609046606,11
0.3245287548113885,-2.1130053376559452,1.165465402169091,-1.0451535506426815,-0.6437293714765701,0.19752133621279103,-0.6674144221678691,0.8359174581400929,12
-0.4460345926084995,-1.4499620613951172,1.0316806206971496,0.7309176155774503,-0.8042759231613101,-1.6411695485868707,0.20911315789160234,-0.6241493820999897,13
-0.34699953031394987,1.122287392389516,-0.963807891240075,-0.4784819914383766,-0.2607444086052422,1.6344131632676149,-0.4636452301698986,-1.0574633536020797,14
-2.4436219654392097,0.6309274862824211,1.257443299496464,-0.1175038198754602,1.2123157520980539,0.7522167301774975,2.216702060208375,-0.18467654850550452,15
1.6273985451995312,1.1007556222458377,-0.41693072127414954,-0.7702522975431552,-0.821368118132062,-0.676163546619399,0.8901882306845803,0.7217405735867126,16
0.9583533650929257,-0.36953392289172565,-0.05798563628339648,-0.4265963412573286,0.18969831348078547,-0.32059895109772835,0.2970303331543303,1.1039078778828952,17
-2.128872410089981,0.533891559873485,-0.044916584630536945,0.5367000119793881,0.7075696232696473,0.2891068992315731,0.37320870358264974,-0.9188617669209068,18
0.17989299596743194,-0.7609439844325079,-0.6777525656330351,0.37434571980094583,-0.3601077365881264,0.31164337183769547,1.3763542903794566,-0.4184536172200272,19
0.10860081818683766,-0.46411441796496883,0.9570062914253538,0.6107477057737093,-0.7008325531460647,0.45722722387534026,-1.4457251795138586,1.259290298535708,20
-0.20086070203569661,1.6282887114062508,1.2055986354385817,-2.3916014624973374,-0.32839716472048347,-0.3209963320361278,1.6567520746625715,-2.793476617555393,21
0.7531405571360866,-0.9218124130648685,0.13000389644309998,-0.6657135442654906,0.5119102922138685,-2.1270347882169385,1.4200229340169082,0.13558967902432603,22
0.17622646049852705,-0.20432348982282564,0.8320435536405546,0.03656830014318022,-0.7874713693431096,-1.4865002668952876,-0.20299140432840418,1.3528436724201602,23
1.6659337044054348,0.6002981855765689,1.8220570933735334,1.4135135947721358,-0.30793270167825254,2.0814396257018446,-1.6481370997223304,-1.2332624990731034,24
-0.9132066213591031,-0.18997562132186468,-0.7282470494907637,0.8947609895628654,-0.8719575017428599,1.2551802169673814,-1.8144994695190784,1.5113395429140806,25
0.16257229634881679,2.0287079113013995,-0.4484011860171163,-1.072033520470484,0.9338928078842644,-2.010592410402107,1.4423545586110111,-0.10150130902258635,26
-0.0035446753535124495,-0.5124432695333478,-0.21714401054876173,-1.100108515061242,-0.452732402819921,0.8485190072916552,-0.5236311951636626,0.35733351685731385,27
-0.151887052330705,-0.6348288240576665,-0.30331251136519644,0.5357635595418587,0.1659479653932683,-0.441896015480381,-1.2244642428094714,-0.6457948345813506,28
-1.0022401661703382,0.0787510394182176,-0.47236107304523767,-0.8714175599550488,0.043262739468620935,1.0759604341073994,-0.7533469667204076,1.1981894456027815,29
0.9859766066010377,-0.42347378392508445,1.5458880964379949,-1.5920383439705035,0.2463897753241151,-0.8797868392402134,-0.4881371738494817,0.11502444586755035,30
0.23754806538407705,-2.4616196226348466,2.07528433002267,-2.1523828074956155,0.16427460715733389,1.851430910950588,0.13738515715679003,-1.4401028034521943,31
-1.3246822965771485,0.42876050368137153,0.8176517996344169,0.5207118509174564,-0.30037580701460737,-0.36304131044593163,0.2433894451445606,-0.34311076991051803,32
-0.03039042864951968,0.46196226735385904,0.10753068244255651,-0.6518392979029707,-0.060017138732508614,-0.8754893709485383,1.1218052717546474,-1.1119281096401157,33
0.04340581056590101,-2.1091517592200333,0.3777521645210996,0.7482097703432704,-1.0313872794401118,-0.9755400269778243,1.0226136550443359,-0.13341981389426882,34
-0.6281208890280231,0.28712767495887626,-0.706785539152926,-0.8631052307341905,-0.2417344942205418,-0.27365363190614833,-1.4582758550196178,-0.29176444097119475,35
-0.36952127596511464,-1.232253980251123,1.6110189312723402,0.06590653550541095,-2.740155098828663,-0.3513925605160801,1.850016302559052,0.7234831285314623,36
-0.7989459615646768,-0.5622051570260912,0.4892558965764594,-1.6993142190361747,0.01757022683182199,0.3996649767920162,0.43729741849420134,0.11051118258256189,37
1.0253613365380951,-0.9115969414693914,0.26878207739697196,0.27666381123944983,0.15045903355331122,0.24044234792324204,3.6813768845079005,-1.0566871730389509,38
-0.16434545318939214,-1.16365712626562,-0.24920238172991122,2.242428790217689,0.08684961711187729,-2.197797775100269,0.39119070746922974,-0.22718569230140961,39
0.7685280447267847,-2.0289506750908717,-0.09578585550617391,0.8311816795911361,-1.183244539527887,-0.40894782189151896,-0.05700428045306014,0.31474923408121547,40
-1.1262490255951676,1.0911368462009885,-0.06967166785269237,-1.0678778171678922,-0.18884935617923454,0.7068737487028728,-0.8151823001570807,1.918896863704034,41
0.823704400228935,2.551768621145332,-0.2880752887086229,1.0650532082274464,-0.9847882799359049,-0.13664599559681184,1.6920455890088735,1.0717531544536703,42
0.15856839609589835,-0.21486870746254436,2.035126294295866,0.22713077197846834,0.42348953317101296,-0.3254396895045814,0.3464064949864554,-0.26371977275103603,43
-1.3488169245481612,0.5275395621032739,-0.5639530785747348,0.6923800158860228,-1.0048647513538767,0.6396464489444386,0.9702541920691328,1.0840153129584598,44
1.2232547325707377,1.8911005099120883,-0.6292872694247729,-2.0355431837284423,-0.8412357994408624,0.23669132418733632,-0.676833788860654,-0.1484877723005228,45
-0.4829023505225107,-0.12765590419902093,0.24991494090025115,1.33222269800722,0.47696029882885843,0.1946551395228822,1.6012834334956503,-1.3411871441455037,46
-0.5131082658132459,0.5967710409696476,-0.9428496055181415,1.0017528181734572,-1.4648123651117566,-0.8681099463474207,-0.05965009198557632,-0.9790882603643316,47
1.312573052528305,0.6743517489202533,-0.7035990102897269,-1.7063477937340137,0.903602299220088,-0.29891103918282935,1.2795096664668355,-1.1493138363140252,48
-1.889647317619065,-2.194378007522612,0.6185767497137878,0.37179423592731636,-0.5139306262583043,-0.251440755264835,1.5194952229000276,-0.16373584613544406,49
0.671476805930662,0.7748309594294953,0.8399369533730264,0.6837259330766281,-1.3302263870470388,0.08841917787038411,-0.9260396203807287,-1.078879330741745,50
0.014436979337085062,-0.3094210712101913,-1.683172365592464,-0.04996024508042019,0.2873503562834083,0.5276207821235525,0.5954382742753617,0.7048757244095556,51
-0.6149544773163009,-0.13109769209527003,0.25810293365933745,0.34203208221741094,0.5828595501549154,0.3400874369208174,-0.6511517206764751,0.943233467990664,52
0.32615711824388216,1.3510527179358152,0.3107349054969849,2.751090493602567,0.20497513421139205,1.4747719187405108,-1.904186675658432,0.6609499569291398,53
-1.890268981950476,1.1816473725272922,-1.1804481675683418,0.6870748534989027,-0.006402075940400907,0.16645906994807322,-1.2675571855595404,0.915490408967921,54
0.9545088577397566,0.9647746823035749,-0.3035132021647019,-0.8020635121237291,2.8145018602069376,1.793823649663068,-0.1514551573274594,0.31698771281080984,55
1.5781826054225876,-0.33294965671088006,0.8452837248726947,0.9248795680083615,0.6860291583948548,0.4191124581640831,0.3906017325153651,0.9389912725956062,56
0.8044827450686214,1.2481210480874219,0.775991625591869,0.6023874999469085,0.25752964036623727,1.2744274554010506,0.00891938848137902,1.941031420399885,57
-1.0750779297842286,-0.5168220045021984,1.2772864751698787,-0.8111287609636323,-0.423052968351572,1.220625912424965,-0.22984654479907685,0.7150709594687601,58
-0.8464403295781733,-0.5879100344917706,0.28765321354101125,0.8624973899495342,-1.2455063416173142,-0.5890405854386305,-0.29019438709213324,-0.7285592510695544,59
-0.6559525316449512,-0.4446691636576964,0.8160746099225524,0.4241463272262045,-0.6347253157115851,1.0094706518684027,-0.08088232681438919,-0.21821066131447858,60
-0.15329947202349684,0.18991831684141156,0.7168749663877112,1.7262473907934688,0.6872952229015035,0.4290887856975547,1.3560135094485315,-1.713760811522194,61
-0.3668398610557734,-0.21974983474049686,0.026279874807407354,-0.2634538372655056,-0.05053338553946057,-0.755455971983976,0.9068888163324501,-0.5850231473254324,62
0.1671537026868506,0.17677754855130412,0.5681196030500076,-0.22235006408556063,-0.04937777721661615,-0.3229829551510996,-0.47491702036134054,-1.3343992669649778,63
3.388265841079495,0.0568487671278309,1.6052280107141912,-0.9544655161190362,-0.27117119556690494,-2.36110737702995,-1.4252800567543282,-0.4537346987188532,64
-0.9301309018864008,-1.8310701608468771,0.42576032095935035,-0.6952046105259617,1.3990448776994437,-0.4051456199731812,-0.8004086693198085,-0.3894394844780259,65
-1.1996879860895588,1.6885803308377167,-0.19236154034337447,-0.1159172214518381,1.5151078280161385,-0.7110979320821568,-0.9523103666015531,0.26032459742929,66
-1.3992981902381991,-0.4664547419234522,-0.8344838644596937,-2.568204819877571,-2.6184973832193645e-05,-1.8817761784467069,1.0635208630471187,0.8236295513860395,67
0.14537719927841034,-0.5995495272977158,-0.9355914990817606,0.2212266796921111,0.002709939889622329,-0.5817590890121777,0.6547983363268999,-0.896337676038733,68
0.2213770409034378,0.03255595397179352,0.7690211833333938,1.2753278907227175,-0.9771776343204267,-0.7947404950580139,-0.9345380901662717,0.12874928838243133,69
-0.12823485612432334,0.06895527349349798,0.11887841673892986,0.3111816389307609,1.0300909969781062,0.10535483033834572,-1.5040205324420441,1.0327732301969699,70
-0.5239691957795317,0.20911237234983954,-1.0674051323594453,-0.7900070057654656,-1.358648396171141,-0.6205269593132151,0.4630733267969359,0.10674581448584212,71
-1.9241030914802537,-0.10153914902670198,0.1685216539661114,-0.8803085641385572,0.3626710461135124,-0.3435202289129258,2.017459859790048,-1.8016497815708994,72
0.05925758647004122,1.7638073543163109,0.13047400795657155,0.7980609018839061,0.14174042864407496,-0.2611618154569144,0.5105015959971835,0.9949219120670407,73
1.0332339120697138,-0.3027767464677442,-0.6482804888890265,-0.0020876264671435734,-0.5802099555760982,1.5189040184962053,1.2393213402846261,-0.15576944814070426,74
-2.391864189148454,1.1975903191452273,-0.6040719343406812,-2.504480778508173,-0.5973949046174354,1.5405084627771781,1.167936608300222,0.06887365685203135,75
-0.230735323762637,1.9548160371987204,1.0737912128823195,1.2752223732706147,-0.5154017079128891,1.303509831720391,0.019043828972244145,1.2086224655263822,76
-0.5893466129786402,2.303468296809437,-0.17766316351835498,-0.45737482983626204,-1.0719425884626863,-0.5005373388930662,0.4034189275514334,0.05284148843697569,77
0.25811898641464925,-0.34376211227018844,-0.6644216657889245,-0.8020732658040951,1.0712900498128892,-1.5039099793560011,-0.9690115720282025,1.1100547031684498,78
