session_id,user_id,action,action_type,action_detail,device_type,secs_elapsed
0,0,103.08047106898451,0.0,0.0,6.0,91.76017950073309
1,0,85.99806233768022,0.0,0.0,6.0,32040.38569154218
2,0,74.0,0.0,0.0,6.0,1866.410033972399
3,0,49.0,2.0,19.0,6.0,48714.67896462413
4,0,187.0,0.0,0.0,6.0,82239.61031748609
5,0,19.0,0.0,0.0,6.0,6764.643669275308
6,0,74.0,3.0,34.0,6.0,2307.47811286783
7,0,118.0,3.0,101.0,6.0,1319.7459537218429
8,0,56.0,7.0,26.0,2.0,894.1551068688198
9,0,165.0,3.0,78.0,6.0,28247.248464982837
10,1,74.0,3.0,34.0,6.0,148.2783699642062
11,1,122.92761761724599,0.0,0.0,6.0,32154.26294173115
12,1,118.0,3.0,101.0,6.0,2068.067057208241
13,1,49.0,2.0,19.0,6.0,10740.142758434384
14,1,165.0,3.0,78.0,6.0,7901.20563736125
15,1,146.42495928790535,6.0,68.0,6.0,818.2846617550987
16,1,49.0,2.0,19.0,11.0,472893.6768116766
17,1,23.0,2.0,17.0,6.0,834.3027199201871
18,1,118.0,3.0,101.0,6.0,32.099865329568196
19,1,118.0,3.0,101.0,6.0,810.6846248677524
20,2,56.0,7.0,26.0,6.0,5226.843371479211
21,2,118.0,3.0,101.0,6.0,898.6572783712112
22,2,154.0,2.0,99.0,6.0,11374.193523470294
23,2,78.0,0.0,0.0,6.0,979.4368176207327
24,2,154.0,2.0,99.0,6.0,2242.9226721836835
25,2,118.0,3.0,101.0,6.0,805.1159425288321
26,2,154.0,2.0,99.0,6.0,18117.28971474029
27,2,165.0,3.0,78.0,6.0,423.31578803162523
28,2,81.0,7.0,99.0,6.0,7270.398879565758
29,2,118.0,3.0,101.0,6.0,990.4628804420928
30,3,61.0,7.0,68.0,8.0,1826.8265110284246
31,3,158.0,7.0,57.0,8.0,11.266307044734845
32,3,81.0,0.0,0.0,8.0,1185.027006130571
33,3,158.0,7.0,92.0,8.0,18451.211238353295
34,3,158.0,7.0,92.0,8.0,53.06436583583825
35,3,165.0,3.0,78.0,8.0,123.9772271933591
36,3,118.0,3.0,101.0,8.0,1824.1397522960515
37,3,118.0,3.0,101.0,8.0,279.7101394436054
38,3,23.0,2.0,17.0,8.0,1081.9612811315792
39,3,139.03486899795826,0.0,0.0,8.0,314.81681042763256
40,4,23.0,2.0,17.0,8.0,1442.245828634802
41,4,158.0,7.0,57.0,8.0,109.71416953285673
42,4,56.0,7.0,26.0,8.0,2531.8650702876566
43,4,54.0,6.0,24.0,8.0,467892.8334175121
44,4,16.0,2.0,20.0,8.0,87085.09298392662
45,4,175.5539515467493,7.0,83.62154324299065,8.0,3559.5993298060966
46,4,74.0,3.0,34.0,8.0,3442.3346557604277
47,4,60.0,7.0,28.0,8.0,1600.9675523480785
48,4,74.0,0.0,0.0,8.0,536042.4814363758
49,4,118.0,3.0,101.0,8.0,25.128325031228993
50,5,158.0,7.0,92.0,6.0,34414.67587776359
51,5,154.0,2.0,99.0,6.0,8310.422215960452
52,5,159.0,3.0,93.0,6.0,680.1445996829646
53,5,49.0,2.0,19.0,6.0,117674.76738569888
54,5,60.0,7.0,28.0,6.0,2453.607531907341
55,5,158.0,7.0,92.0,6.0,79.1087729279194
56,5,56.0,7.0,26.0,6.0,6946.515426356076
57,5,56.0,7.0,26.0,6.0,3175.4827774440582
58,5,81.0,7.0,99.0,6.0,1474.800343048482
59,5,81.0,7.0,99.0,6.0,20273.92035781911
60,6,158.0,7.0,92.0,6.0,2253.581799067186
61,6,183.0,6.0,85.0,6.0,17776.881834697797
62,6,183.0,6.0,85.0,6.0,53658.16567059626
63,6,74.0,3.0,34.0,6.0,1333.3434874683478
64,6,165.0,3.0,78.0,6.0,40.387516677331305
65,6,145.29298982350994,2.0,69.84961175450879,6.0,1069.488288724273
66,6,158.0,7.0,57.0,6.0,748.1313938963252
67,6,183.0,6.0,85.0,6.0,2743.9577223114306
68,6,74.0,3.0,34.0,6.0,3731.739151098647
69,6,154.0,2.0,99.0,6.0,8311.324259490173
70,7,6.0,0.0,0.0,11.0,33.507292062283405
71,8,31.0,6.0,20.0,8.0,1050.2606404558605
72,8,31.0,6.0,20.0,8.0,549.8633881623382
73,8,23.0,2.0,17.0,8.0,87.58200747833206
74,8,32.871816785428635,6.0,43.117832469008825,8.0,366.77867263151063
75,8,147.0,7.0,60.0,8.0,1868.0680864750186
76,8,23.0,2.0,17.0,8.0,1732.2875087640232
77,8,130.27420319776814,0.0,0.0,8.0,1709.7633193404918
78,8,56.0,7.0,26.0,8.0,7150.564404267651
79,8,147.0,7.0,60.0,8.0,541.799149080782
80,8,81.0,7.0,102.1159260964855,8.0,646.4936108233128
81,9,118.0,3.0,101.0,6.0,8131.228555246076
82,9,153.0,2.0,99.0,11.0,1388.0605220289458
83,9,153.0,2.0,99.0,2.0,2465.3343153748683
84,9,56.0,7.0,26.0,6.0,988.477620672191
85,9,16.0,2.0,20.0,6.0,53445.01020337833
86,9,165.0,3.0,78.0,6.0,50.82481513238662
87,9,15.22129550547569,0.0,0.0,6.0,111838.15506847689
88,9,81.0,7.0,99.0,6.0,1997.2093898193884
89,9,81.0,7.0,99.0,6.0,5511.214609225794
90,9,23.0,2.0,17.0,5.0,975.792678294982
91,10,116.0,1.0,61.466320775815,6.0,0.0
92,10,118.0,3.0,101.0,6.0,452.5787588124012
93,10,183.0,6.0,85.0,6.0,14705.40400953913
94,10,81.0,7.0,99.0,6.0,1854.2513926341287
95,10,147.0,7.0,60.0,6.0,2442.9304484168047
96,10,49.0,2.0,19.0,6.0,164.5321949402008
97,10,154.0,2.0,99.0,6.0,3882.3766974995083
98,10,11.919756306690596,0.0,0.0,6.0,88.88035107124927
99,10,158.0,7.0,57.0,6.0,10252.707813996236
100,10,118.0,3.0,101.0,6.0,3162.18929086989
101,11,165.0,3.0,78.0,8.0,90435.22600554548
102,11,81.0,7.0,50.0,8.0,10804.844210426312
103,11,118.0,3.0,101.0,8.0,6847.1902721654915
104,11,165.0,3.0,78.0,8.0,166.23357777225934
105,11,74.0,3.0,34.0,8.0,4893.109543549077
106,11,158.0,7.0,57.0,8.0,8220.954297774671
107,11,183.0,6.0,85.0,8.0,45363.16655600421
108,11,39.0,7.0,12.0,8.0,615.5086138291095
109,11,118.0,3.0,101.0,8.0,325.53373175043566
110,11,106.56783410844534,7.0,1.3543333302604368,8.0,199.5747983816164
111,12,158.0,7.0,92.0,8.0,14336.39050309148
112,12,39.0,7.0,12.0,8.0,43718.70389223768
113,12,116.0,1.0,62.0,8.0,3799.80134689424
114,12,127.31661823978774,0.0,0.0,8.0,284.40130455350794
115,12,154.0,2.0,99.0,8.0,45587.28088414065
116,12,78.0,0.0,0.0,8.0,1823.0698376298565
117,12,154.0,2.0,99.0,8.0,14625.980374183526
118,12,165.0,3.0,78.0,8.0,1554.3770224787324
119,12,78.0,0.0,0.0,8.0,16418.36731762907
120,12,60.0,7.0,28.0,8.0,11054.688796367946
121,13,158.0,7.0,92.0,10.0,113.58427692948649
122,13,23.0,2.0,17.0,10.0,37.13281976826199
123,13,60.0,7.0,28.0,10.0,11238.075378267047
124,13,118.0,3.0,101.0,10.0,4.256329884724925
125,13,49.0,2.0,19.0,2.0,21310.110174729773
126,13,150.0,3.0,41.0,11.0,42.827554034202954
127,13,60.0,7.0,28.0,10.0,1026.6388964470093
128,13,81.0,0.0,0.0,1.0,412.43501804883925
129,13,62.62873903621323,0.0,0.0,0.0,124.4198722651802
130,13,54.0,6.0,22.015986400883488,11.0,1958.7061489526986
131,14,31.53903648267123,1.0,10.098387096743519,6.0,198179.81731749617
132,14,60.0,7.0,28.0,6.0,56170.76605552861
133,14,154.0,2.0,99.0,6.0,0.0
134,14,61.0,7.0,68.0,6.0,3087.512014576066
135,14,23.0,2.0,17.0,6.0,59.81405942628671
136,14,104.27813877801078,7.0,1.6478102372507126,6.0,557.6256063095443
137,14,101.19300215867216,7.0,97.0,6.0,16696.66233277993
138,14,165.0,3.0,78.0,6.0,141.7730003882266
139,14,35.93335486933316,0.0,0.0,6.0,5304.669252948648
140,14,158.0,7.0,57.0,6.0,159.3002828402117
141,15,23.0,2.0,17.0,6.0,518.3540446720027
142,15,158.0,7.0,57.0,6.0,21274.069287224287
143,15,49.0,2.0,19.0,6.0,21257.58239582127
144,15,154.0,2.0,99.0,6.0,3511.856165882197
145,15,154.0,2.0,99.0,6.0,1108.5029527145666
146,15,154.0,2.0,99.0,6.0,7188.172817300086
147,15,78.0,0.0,0.0,6.0,6300.379143574344
148,15,118.0,3.0,101.0,6.0,0.0
149,15,165.0,3.0,78.0,6.0,514.8670598433548
150,15,81.0,7.0,99.0,6.0,15334.396367849902
151,16,49.0,2.0,19.0,6.0,71009.88629212882
152,16,9.0,2.0,14.0,6.0,107.41790164403396
153,16,74.0,3.0,34.0,6.0,270.0948078804266
154,16,118.0,3.0,101.0,6.0,736.7323100086389
155,16,23.0,2.0,17.0,6.0,876.7030447516689
