t1_feature_1,t1_feature_2,t1_feature_3,t1_feature_4,t1_feature_5,t1_feature_6,t1_feature_7,t1_feature_8,t1_id
-1.249766274404275,1.7618307433146316,-0.3009625118041789,-0.9055222176964195,0.34026650870696673,-0.49865700229321464,-1.0397113229854422,0.5437466123113774,1
0.43194634341058813,-0.019191719662438867,0.821345894651923,0.6014013326074512,0.6487444697709075,-2.3871914918934554,-1.2432299036735743,-0.5252774675637624,2
0.6921737098219244,-0.25587597273714885,-0.6059494566814096,0.943752769856455,0.6533808984594985,0.9063800698884669,0.272554722183878,1.0303631426925264,3
0.5182775202621084,0.9741862748008056,-1.0171880466011392,1.0698976404175822,0.171783725622014,0.11835488783279992,0.8389585775923347,1.4139438214117546,4
0.9963959830076746,-2.1927386792365504,-0.3961439132318731,0.12645821880424243,0.21590301131355816,-0.7693911595230006,0.605761563290442,0.1987535948389412,5
1.3519396307454599,0.9006505493261435,1.5463642454850504,-0.9582089618725635,-0.29613754265862935,0.637682197370458,0.08722996191278751,-1.648390827743473,6
1.6411216444435972,-0.9798358597524315,1.6945768878125047,-0.708649029115632,-2.0043714545065576,0.3856351240011957,0.7705847077008757,-1.7332037858740608,7
0.7140971082373088,-0.4801273637153781,1.0395023785820758,1.518850803738857,-0.1422192593532251,-0.051451633331512696,0.31862890303283775,0.18065754324280936,8
-1.791156064769323,-0.8266100392888295,-0.21818760139560542,1.0315444589399123,-0.3271918920971112,-0.8658766091982238,0.9284633089697804,-0.701596896125327,9
1.1060082203708652,1.0285539143074938,1.2231767261921045,-1.3309857928352793,-0.3046817534671103,-1.342177020475295,-1.263091986703535,-0.7493016606326873,10
0.6446031844419297,-0.4533395852649735,1.7111047543970355,0.5752516400564659,1.3128744713992728,0.4649893918442943,-0.5677207763292224,0.659183243173816,11
0.08280390519407818,-0.821414475807112,0.3040537739809058,-1.7664581121284804,-1.0708588703840547,-1.1455439795247975,0.5701417621315916,2.0688786061801947,12
0.25974275257555307,1.7792424865563619,0.5373739686586116,-0.5852962894055984,0.94260480800335,0.7189216507082143,0.7456767850226261,-1.4910611672935001,13
0.9986939358380681,-1.4433841519362953,0.13595298355255014,-0.10616186545760377,0.8800632891015601,-0.041099713184351475,-1.1409253664081418,0.6376762208603948,14
-0.48028767974862896,2.0707225469289914,0.5398847654453566,1.5309582603160858,0.700112823061897,-0.21438948699120455,0.6657320354640384,0.4167294475159986,15
