loyalty_history_id,country,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,clv,enrollment_type,enrollment_year,enrollment_month,cancellation_year,cancellation_month
0,1.0,2.0,27.0,53.00166792607241,2.0,2.0,0.0,3.0,3.0,8823.639221862637,2.0,2015.0,8.0,0.0,0.0
1,1.0,1.0,1.0,43.079797003879136,2.0,2.0,0.0,3.0,1.0,5321.501393502894,2.0,2013.0,11.0,0.0,0.0
2,1.0,7.0,14.0,16.98421395982738,2.0,1.0,61660.839949049296,3.0,2.0,3276.3070824338397,2.0,2014.0,3.0,0.0,0.0
3,1.0,6.0,7.0,3.034676327074238,2.0,3.0,250031.36642133986,1.0,3.0,6008.479704087739,2.0,2017.0,9.0,2018.0,5.0
4,1.0,7.0,21.0,33.93930036817334,1.0,4.0,80213.5929024912,1.0,2.0,4748.822787609892,2.0,2012.0,10.0,0.0,0.0
5,1.0,7.0,21.0,22.91017434676474,1.0,1.0,54622.05557845824,1.0,3.0,3407.1166934710636,2.0,2013.0,9.0,0.0,0.0
6,1.0,7.0,20.0,18.920309795268537,2.0,2.0,0.0,1.0,2.0,4142.993813286025,2.0,2014.0,2.0,0.0,0.0
7,1.0,3.0,29.0,36.1052032691332,1.0,4.0,40897.70049867369,2.0,2.0,6493.1105801798385,1.0,2018.0,3.0,0.0,0.0
8,1.0,3.0,29.0,36.17584954617186,2.0,2.0,0.0,3.0,2.0,6096.6784714996775,2.0,2016.0,6.0,0.0,0.0
9,1.0,7.0,14.0,17.89631662518805,1.0,5.0,110359.07898776753,1.0,3.0,2395.5129113451685,2.0,2016.0,5.0,0.0,0.0
10,1.0,11.0,28.0,55.0,1.0,1.0,89293.03608594098,1.0,3.0,2616.107268357584,2.0,2017.0,9.0,0.0,0.0
11,1.0,6.0,7.0,1.987398124745061,2.0,1.0,52361.3630846167,2.0,1.0,5089.169804951721,2.0,2013.0,12.0,0.0,0.0
12,1.0,2.0,27.0,52.99973617386492,2.0,1.0,78998.17185510824,1.0,1.0,12042.208177393628,2.0,2015.0,12.0,0.0,0.0
13,1.0,7.0,21.0,21.08435180520648,1.0,1.0,47817.51607922692,2.0,3.0,4891.5406607283785,2.0,2013.0,11.0,2018.0,1.0
14,1.0,7.0,20.0,18.91134446737107,1.0,2.0,0.0,3.0,2.0,5165.30060243033,2.0,2017.0,12.0,0.0,0.0
15,1.0,7.0,23.0,19.99905038334974,1.0,1.0,102189.95099051794,2.0,1.0,9531.861483615168,2.0,2016.0,6.0,0.0,0.0
16,1.0,7.0,10.0,29.976228447718743,1.0,1.0,47711.42506908308,2.0,3.0,7895.623902816476,1.0,2018.0,4.0,2018.0,12.0
17,1.0,9.0,13.0,9.992400599941687,2.0,1.0,58607.67464489781,2.0,1.0,10341.39003378686,2.0,2016.0,2.0,0.0,0.0
18,1.0,7.0,19.0,28.15720630614075,2.0,1.0,54437.933617484974,2.0,3.0,3324.7729857930894,2.0,2014.0,6.0,0.0,0.0
19,1.0,7.0,21.0,23.122547455523655,1.0,1.0,99934.44571710659,1.0,1.0,5076.006287250862,2.0,2015.0,12.0,0.0,0.0
20,1.0,6.0,7.0,3.019739332138701,1.0,1.0,67621.25806391907,3.0,3.0,2516.136023338303,2.0,2013.0,10.0,0.0,0.0
