user_id,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
0,2.0,29.0,0.0,0.0,2.0,2.0,2.0,4.0,2.0,6.0,9.0,9.0
1,2.0,31.0,1.0,25.0,2.0,2.0,2.0,0.0,3.0,8.0,11.0,9.0
2,1.0,22.968287151901684,1.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,10.0
3,0.0,37.95558673412518,0.0,0.0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0
4,1.0,55.98745803673524,0.0,0.0,2.0,5.0,6.0,3.0,2.0,7.0,11.0,10.0
5,2.0,25.983173496870215,1.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,7.0
6,2.0,32.89052679335074,0.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,10.0
7,2.0,32.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,4.0
8,1.0,34.97332142026673,0.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0
9,1.0,27.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,3.0
10,1.0,34.9829145138227,0.0,0.0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0
11,2.0,41.06210821873176,1.0,0.0,2.0,2.0,2.0,0.0,2.0,6.0,8.0,9.0
12,2.0,49.973123490662196,1.0,0.0,2.0,7.0,6.0,0.0,2.0,3.0,13.0,9.0
13,1.0,26.075892936059187,0.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,3.0
14,1.0,61.800300895454804,0.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,5.0
15,1.0,40.14856808773063,0.0,0.0,2.0,7.0,6.0,0.0,2.0,6.0,5.0,9.0
16,1.0,102.95973618086147,0.0,0.0,2.0,5.0,6.0,3.0,2.0,3.0,8.0,9.0
17,2.0,31.0,0.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
18,1.0,46.951677184835745,0.0,0.0,2.0,6.0,6.0,0.0,2.0,3.0,13.0,9.0
19,2.0,29.0,0.0,0.0,2.0,5.0,6.0,3.0,2.0,3.0,8.0,9.0
20,2.0,31.0,0.0,25.0,2.0,2.0,2.0,6.0,3.0,8.0,0.0,10.0
21,1.0,63.95700049217578,0.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,9.0
22,0.0,25.94020481478867,0.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,9.0
23,2.0,27.95631761324332,1.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0
24,1.0,81.22524549275556,0.0,0.0,2.0,5.0,6.0,3.0,2.0,3.0,8.0,10.0
25,1.0,21.971841186395736,0.0,25.0,2.0,2.0,2.0,0.0,3.0,8.0,11.0,9.0
26,1.0,24.991783644534287,0.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0
27,1.0,44.406574774162934,0.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
28,2.0,29.503015841273733,0.0,0.0,2.0,5.0,6.0,3.0,2.0,6.0,8.0,9.0
29,0.0,25.979506286874205,0.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
30,2.0,34.95880173781679,0.0,0.0,2.0,2.0,2.0,5.0,2.0,3.0,13.0,9.0
31,1.0,40.58281876751792,0.0,0.0,2.0,7.0,6.0,0.0,2.0,6.0,5.0,9.0
32,0.0,32.0,0.0,25.0,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
33,1.0,29.0,0.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
34,1.0,42.91132277311962,0.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
35,0.0,29.0,0.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,10.0
36,2.0,55.04838898351908,0.0,0.0,2.0,2.0,2.0,3.0,2.0,6.0,5.0,4.0
37,0.0,32.0,0.0,0.0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0
38,2.0,31.0,1.0,0.0,2.0,2.0,2.0,5.0,2.0,6.0,5.0,9.0
39,2.0,28.78481161664919,1.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0
40,2.0,35.74883317391942,1.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
41,2.0,32.0,1.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
42,1.0,40.122836130509825,1.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
43,1.0,27.0,1.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
44,1.0,39.944820753884514,1.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
45,1.0,54.99880326306626,0.0,0.0,2.0,7.0,6.0,6.0,2.0,7.0,11.0,9.0
46,2.0,19.009508101552722,0.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,9.0,9.0
47,0.0,51.77173900893963,0.0,0.0,2.0,2.0,2.0,6.0,2.0,2.0,8.0,5.0
48,0.0,41.02079261227533,2.0,12.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,4.0
49,0.0,27.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,9.0
50,0.0,127.01237469633188,0.0,0.0,2.0,2.0,2.0,3.0,2.0,3.0,13.0,9.0
51,0.0,93.03087251287056,0.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,9.0,9.0
52,2.0,42.08387095309408,1.0,0.0,2.0,2.0,2.0,3.0,2.0,6.0,5.0,2.0
53,1.0,23.019590239646746,1.0,0.0,2.0,2.0,2.0,3.0,2.0,3.0,13.0,9.0
54,1.0,33.052677780170654,0.0,0.0,2.0,5.0,6.0,6.0,2.0,6.0,5.0,9.0
55,0.0,23.02106666986072,0.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,5.0,4.0
56,0.0,27.0,0.0,23.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,9.0
57,2.0,25.998630640037625,0.0,0.0,2.0,2.0,2.0,3.0,2.0,7.0,11.0,9.0
58,1.0,32.532928145421806,1.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
59,1.0,37.030727634058486,1.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,9.0,9.0
60,2.0,27.0,1.0,25.0,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
61,2.0,25.023135491756676,0.0,0.0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,9.0
62,1.0,38.55246326262882,0.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0
63,0.0,36.92118367759029,0.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,10.0
64,2.0,32.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,5.0,9.0
65,1.0,58.85617283669357,0.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,10.0
66,0.0,48.21117928812278,0.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,4.0
67,2.0,48.796091560899946,0.0,0.0,2.0,5.0,6.0,6.0,2.0,8.0,11.0,10.0
68,2.0,37.59180957325464,1.0,0.0,2.0,5.0,6.0,3.0,2.0,3.0,5.0,9.0
69,1.0,58.11915160691859,0.0,0.0,2.0,2.0,2.0,3.0,2.0,3.0,13.0,9.0
70,2.0,109.59442275754202,0.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,9.0,9.0
71,1.0,45.918172482429036,0.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
72,2.0,25.986776433827487,0.0,24.0,2.0,2.0,2.0,6.0,1.0,8.0,11.0,9.0
73,2.0,60.98881855440896,0.0,0.0,2.0,5.0,1.0,3.0,2.0,3.0,13.0,9.0
74,2.0,48.08298413053707,0.0,0.0,2.0,6.0,6.0,3.0,2.0,6.0,5.0,9.0
75,2.0,36.42857553144658,1.0,25.0,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
76,1.0,125.43043926063272,0.0,0.0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,10.0
77,2.0,22.995886148911154,0.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
78,0.0,27.0,0.0,0.0,2.0,5.0,6.0,6.0,2.0,3.0,5.0,9.0
79,0.0,26.071632394413296,0.0,0.0,2.0,5.0,6.0,3.0,2.0,3.0,8.0,9.0
80,1.0,30.0,0.0,23.0,2.0,2.0,2.0,6.0,0.0,4.0,0.0,10.0
81,0.0,40.6132889311635,0.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
82,2.0,21.96666725633915,0.0,25.0,2.0,2.0,2.0,6.0,3.0,8.0,11.0,9.0
83,1.0,27.0,1.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
84,1.0,29.0,0.0,25.0,2.0,2.0,2.0,0.0,3.0,7.0,11.0,9.0
85,1.0,33.005469378726474,0.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,4.0
86,1.0,33.029731685886986,0.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,4.0
87,1.0,40.029844501918106,0.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,1.0
88,2.0,23.042490096865922,0.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
89,1.0,46.176150330414366,0.0,0.0,2.0,2.0,2.0,0.0,2.0,7.0,11.0,3.0
90,1.0,54.03520705079602,0.0,0.0,2.0,5.0,6.0,3.0,2.0,3.0,5.0,9.0
91,2.0,41.978305688672876,1.0,0.0,2.0,2.0,2.0,3.0,2.0,6.0,5.0,2.0
92,0.0,34.9814886638187,0.0,0.0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0
93,1.0,24.0339572208322,0.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,4.0
94,2.0,34.0398822211078,0.0,0.0,2.0,7.0,6.0,0.0,2.0,3.0,5.0,4.0
95,1.0,39.02594921438827,0.0,0.0,2.0,6.0,6.0,3.0,2.0,6.0,5.0,6.0
96,2.0,29.950193092354056,0.0,25.0,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
97,1.0,35.85568762712931,0.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
98,2.0,27.0,1.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
99,1.0,51.054799575220315,0.0,0.0,2.0,6.0,6.0,3.0,2.0,3.0,13.0,9.0
100,1.0,33.14412949186254,0.0,0.0,2.0,2.0,2.0,6.0,2.0,7.0,11.0,5.0
101,0.0,38.99637815143833,0.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,7.0
102,2.0,31.0,1.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
103,2.0,35.88162413029572,0.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,9.0
104,0.0,23.926651482770946,0.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
105,0.0,27.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,9.0
106,1.0,26.037550769501824,1.0,0.0,2.0,5.0,6.0,0.0,2.0,3.0,13.0,10.0
107,2.0,38.89577459723755,0.0,0.0,2.0,5.0,6.0,3.0,2.0,3.0,13.0,6.0
108,2.0,30.0,0.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
109,1.0,60.09838175918145,0.0,0.0,2.0,4.0,6.0,3.0,2.0,6.0,5.0,9.0
110,2.0,32.89403234772526,0.0,0.0,2.0,5.0,6.0,3.0,2.0,3.0,8.0,9.0
111,1.0,62.886425595469376,0.0,0.0,2.0,5.0,6.0,0.0,2.0,3.0,8.0,9.0
112,2.0,40.98746788992349,1.0,0.0,2.0,2.0,2.0,0.0,2.0,6.0,8.0,9.0
113,2.0,25.723407478403686,0.0,0.0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,9.0
114,2.0,24.016077870989797,0.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,5.0
115,0.0,41.04543255885507,0.0,0.0,2.0,5.0,6.0,6.0,2.0,7.0,11.0,9.0
116,2.0,44.01248692463125,1.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
117,1.0,34.02082776836296,1.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
118,2.0,23.00442012123159,0.0,25.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,10.0
119,1.0,24.01195787119005,1.0,0.0,2.0,5.0,6.0,3.0,2.0,3.0,13.0,9.0
120,2.0,53.95945302943336,0.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,4.0
121,0.0,30.0,0.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,6.0
122,2.0,35.98898945838542,0.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,8.0,10.0
123,1.0,23.00853568106494,1.0,25.0,2.0,2.0,2.0,6.0,3.0,8.0,0.0,5.0
124,1.0,47.8953569045918,1.0,12.0,2.0,0.0,9.0,6.0,3.0,8.0,0.0,9.0
125,1.0,65.9890447172614,0.0,0.0,2.0,5.0,6.0,0.0,2.0,6.0,9.0,9.0
126,0.0,79.06480296656734,0.0,0.0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,4.0
127,1.0,31.69458023057321,1.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
128,2.0,37.01130619087566,0.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
129,1.0,32.0,1.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
130,1.0,23.03409802245884,0.0,0.0,2.0,2.0,2.0,6.0,2.0,7.0,11.0,9.0
131,2.0,31.0,0.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
132,2.0,29.85251346400298,0.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
133,1.0,38.96034620794511,0.0,0.0,2.0,6.0,9.0,3.0,2.0,6.0,8.0,6.0
134,2.0,35.94179733472471,1.0,12.0,2.0,0.0,9.0,6.0,3.0,8.0,11.0,9.0
135,0.0,45.06300746902826,0.0,0.0,2.0,5.0,6.0,3.0,2.0,3.0,13.0,9.0
